124.39,260.11,0,0
68.573,279.28,56.494,239.53
66.452,222.73,35.677,147.37
119.25,253.13,171.2,287.67
94.978,253.35,82.603,249.4
20.229,201.78,10.674,133.23
67.035,223.04,85.017,182.43
92.326,249.97,80.503,258.14
94.638,250.67,88.221,299.23
94.766,253.81,94.472,222.4
100.44,251.19,84.006,254.61
102.13,252.47,119.31,287.28
109.64,254.33,126.79,249.36
122.16,259.53,145.25,262.02
73.416,267.6,77.6,267.55
117.3,256.02,89.042,274.77
117.42,256.3,121.83,262.61
102.32,251.73,121.52,265.29
89.523,250.36,84.854,245.56
22.054,202.3,10.674,175.11
49.032,208.62,46.741,211.71
49.521,212.63,49.833,192.94
68.665,221.94,135.91,209.34
61.082,211.37,85.747,217.34
94.446,253.42,90.931,215.73
108,253.36,115.58,264.23
108,253.36,125.8,252
107.58,254.04,136.79,247.76
115.36,255.47,138.24,248.43
117.3,256.02,137.23,262.33
124.2,260.25,134.83,210.61
124.39,260.18,147.89,249.55
117.07,258.08,129.53,240.69
114.43,257.38,126.42,245.07
108.32,255.28,124.64,256.5
116.95,256.58,143.46,249.73
119.1,252.51,134.34,263.67
74.329,267.96,76.389,265.39
114.86,257.5,126.2,256.59
109.95,253.92,109.59,257.96
77.127,258.5,81.398,263.63
73.915,265.85,92.378,279.09
71.739,273.44,66.678,260.5
71.744,281.36,63.232,293.75
70.205,289.21,31.422,303.28
69.658,291.11,91.035,303.28
69.533,288.61,51.679,303.28
70.105,282.81,73.759,280.99
71.244,275.17,65.485,276.16
74.317,267.74,80.172,260.04
78.857,262.21,84.274,263.43
79.269,256.34,98.039,287.42
78.359,239.48,0,0
76.117,258.17,93.416,287.93
76.612,260.39,80.56,264.3
78.96,262.32,78.758,265.44
78.922,262.4,82.319,260.59
73.915,265.85,82.352,262.47
73.416,267.6,78.627,291.31
71.739,273.44,70.321,264.63
71.862,275.46,72.868,264.41
71.689,281.55,64.49,286.81
70.413,281.05,62.002,287.02
69.993,282.97,61.184,292.44
70.767,283.42,67.992,285.31
69.092,288.52,46.079,300.39
69.658,291.11,25.32,293.98
69.115,289.79,82.439,294.7
77.789,239.02,69.697,196.24
