124.39,260.11,0,0
68.573,279.28,83.203,274.1
66.452,222.73,34.844,151.32
119.25,253.13,0,0
94.978,253.35,61.277,247.78
20.229,201.78,18.891,213.88
67.035,223.04,53.926,280.08
92.326,249.97,68.339,251.56
94.638,250.67,107.62,257.06
94.766,253.81,90.709,241.8
100.44,251.19,100.55,291.19
102.13,252.47,130.22,292.13
109.64,254.33,119.41,252.33
122.16,259.53,87.247,260.1
73.416,267.6,75.802,268.71
117.3,256.02,136.32,265.92
117.42,256.3,114.68,263.67
102.32,251.73,91.529,251.65
89.523,250.36,111.53,262.99
22.054,202.3,11.079,222.45
49.032,208.62,61.057,217.06
49.521,212.63,52.248,217.67
68.665,221.94,0,0
61.082,211.37,42.361,173.35
94.446,253.42,0,0
108,253.36,105.12,255.23
108,253.36,137.33,236.55
107.58,254.04,115.86,258.37
115.36,255.47,129.96,259.94
117.3,256.02,132.82,261.28
124.2,260.25,87.247,265.92
124.39,260.18,87.247,265.92
117.07,258.08,93.445,253.21
114.43,257.38,120.09,256.36
108.32,255.28,131.31,238.52
116.95,256.58,128.39,251.57
119.1,252.51,87.247,265.92
74.329,267.96,80.857,271.71
114.86,257.5,92.41,258.48
109.95,253.92,110.69,256.84
77.127,258.5,79.034,261.36
73.915,265.85,73.477,266.67
71.739,273.44,76.183,271.66
71.744,281.36,67.059,295.29
70.205,289.21,109.22,290.99
69.658,291.11,55.363,298.43
69.533,288.61,51.959,300.45
70.105,282.81,63.218,273.9
71.244,275.17,70.327,271.48
74.317,267.74,78.723,260.96
78.857,262.21,80.794,265.44
79.269,256.34,69.68,248.12
78.359,239.48,0,0
76.117,258.17,61.537,256.12
76.612,260.39,79.131,263.31
78.96,262.32,80.876,265.57
78.922,262.4,76.826,251.17
73.915,265.85,79.337,252.73
73.416,267.6,74.736,298.71
71.739,273.44,80.289,271.33
71.862,275.46,72.832,280.66
71.689,281.55,62.352,285.85
70.413,281.05,79.077,281.89
69.993,282.97,58.919,287.51
70.767,283.42,74.628,283.96
69.092,288.52,71.955,295.1
69.658,291.11,89.325,246.38
69.115,289.79,94.768,290.08
77.789,239.02,0,0
76.423,247.45,0,0
79.08,255.38,81.31,298.73
92.624,245.59,89.332,222.72
93.251,244.29,91.764,220.02
95.239,254.69,108.45,227.65
100.44,251.19,77.908,239.25
102.32,251.73,75.847,271.31
108.66,255.3,116.38,224.87
108.24,255.36,130.48,260.25
115.36,255.47,122.95,263.49
116.81,257.96,120.57,273.98
117.3,256.02,121.54,264.29
119.17,253.2,87.247,265.92
68.676,202.38,68.697,205.54
66.973,204,69.138,206.5
61.999,210.8,87.459,207.55
66.592,222.61,0,0
77.991,259.11,100.58,264.43
77.232,258.24,82.372,255.97
73.915,265.85,92.326,270.31
74.94,172.82,89.828,158.7
74.661,267.41,67.215,259.84
94.54,250.79,104.25,251.51
75.999,240.57,0,0
66.445,222.97,93.129,232.11
115.85,256.98,111.66,258.01
106.78,258.63,115.19,257.05
105.95,260.33,112.39,258.89
106.46,259.52,133.82,232.42
109.75,254.53,102.95,256.86
114.96,257.17,94.614,255.19
117.21,256.33,84.546,260.65
116.49,258.77,68.703,235.06
123.54,260.79,65.708,202.16
108.39,255.23,99.136,259.05
102.17,252.18,107.25,250.42
101.98,251.63,125.26,268.86
95.138,252.98,126.21,225.48
94.8,252.99,96.618,226.23
94.44,253.17,114.28,259.81
94.36,249.45,118.51,253.73
89.671,250.72,107.97,257.23
77.183,258.32,79.731,254.65
78.609,261.61,55.623,259.43
73.915,265.85,72.087,257.5
74.155,267.71,78.256,265.61
74.556,268.1,85.068,290.78
74.807,268.16,67.234,266.23
69.564,284.7,85.056,289.91
70.622,282.3,74.571,276.33
116.16,257.04,105.11,265.88
108.41,254.98,124.94,242.77
108.36,254.98,83.626,227.86
108.2,254.82,113.02,253.24
93.639,252.14,69.194,253.83
66.843,223.07,0,0
35.695,207.18,16.837,192.4
34.919,208.97,11.079,195.96
78.504,239.09,0,0
78.42,244,0,0
78.094,239.73,0,0
78.364,239.53,84.787,220.29
77.703,239.88,0,0
78.22,239.03,0,0
95.036,254.03,118.46,248.24
66.496,222.93,60.89,247.21
66.147,220,93.953,223.89
92.852,249.83,88.018,256.17
100.03,251.68,116.67,230.64
47.025,210.2,63.071,207.24
107.56,253.86,101.64,256.19
41.566,209.53,23.176,195.41
108.49,256.07,117.49,283.5
115.39,255.73,102.44,259.56
117.74,258.62,0,0
29.992,206.14,13.325,202.15
68.208,220.91,68.811,205.03
124.58,259.85,87.731,228.31
22.983,203.48,16.372,198.14
121.26,259.37,0,0
121.97,255.74,98.758,230.47
76.579,240.37,0,0
72.099,186.19,67.838,189.19
15.4,206.06,68.058,201.39
49.507,209.94,22.342,185.07
65.78,223.66,0,0
63.221,219.05,116.11,200.24
21.992,208.38,30.393,177.11
55.528,212.62,63.614,188.66
49.735,213.22,78.561,210.33
50.596,209.44,24.932,188.67
45.688,210.6,48.351,222.86
63.869,199.15,61.358,204.56
41.98,211,20.951,204.02
79.857,169.05,66.989,154.02
37.597,208.65,19.564,203.55
77.911,176.6,79.633,158.2
73.305,186.72,65.294,187.26
81.26,176.29,0,0
33.751,207.33,11.079,216.8
37.508,207.75,18.717,207.88
28.945,205.09,12.644,214.39
26.182,206.17,12.887,193.74
73.613,172.81,82.745,169.41
26.859,204.49,11.079,184.99
73.165,181.02,85.161,183.92
23.04,202.81,13.182,201.83
20.635,201.9,11.079,216.39
74.785,173.59,55.904,160.34
59.224,208.63,61.203,209.24
48.168,207.84,55.266,214.64
52.912,212.3,58.297,213.26
72.57,181.53,75.638,187.25
71.588,189.56,75.088,191.27
46.599,210.18,45.403,215.59
64.605,199.31,67.34,202.55
63.656,218.42,64.639,265.66
36.139,207.3,37.851,214.58
49.408,212.25,55.302,212.84
23.562,203.77,17.432,205.39
73.16,271.88,81.029,269.01
30.721,206.61,49.765,186.29
27.469,204.19,12.627,200.19
28.545,205.66,16.517,190.65
28.444,205.79,5.1769,202.57
111.22,254.53,106.62,254.5
19.082,203.37,13.577,207.72
22.505,206.36,7.0518,181.77
113.84,255.94,109.27,233.13
21.085,209.24,7.0518,184.96
51.057,211.75,53.286,213.48
45.157,211.03,45.706,212.85
34.919,208.97,47.137,218.57
26.883,205.17,54.072,224.34
119.19,253.02,89.053,265.92
119.46,252.59,127.18,270.26
71.156,279.96,64.221,282.01
68.151,279.18,75.626,298.68
119.29,252.71,83.281,287.43
