374.59,141.47,374.59,141.47,1
332.41,98.118,332.41,98.118,1
336.26,95.984,336.26,95.984,1
330.47,102.14,330.47,102.14,1
346.13,90.51,346.13,90.51,1
384.88,69.009,384.88,69.009,1
356.47,84.774,356.47,84.774,1
366.16,77.928,366.16,77.928,1
381.9,70.664,381.9,70.664,1
396.96,61.865,396.96,61.865,1
384.88,69.009,384.88,69.009,1
397.6,58.766,397.6,58.766,1
400.03,60.429,400.03,60.429,1
409.94,72.734,409.94,72.734,1
409.59,71.573,409.59,71.573,1
336.5,112.41,336.5,112.41,1
403.33,61.652,403.33,61.652,1
336.26,95.984,336.26,95.984,1
330.47,102.14,330.47,102.14,1
332.41,98.118,332.41,98.118,1
356.47,84.774,356.47,84.774,1
366.16,77.928,366.16,77.928,1
366.16,77.928,366.16,77.928,1
346.13,90.51,346.13,90.51,1
381.9,70.664,381.9,70.664,1
384.88,69.009,384.88,69.009,1
384.88,69.009,384.88,69.009,1
396.96,61.865,396.96,61.865,1
413.85,70.924,413.85,70.924,1
400.03,60.429,400.03,60.429,1
409.59,71.573,409.59,71.573,1
403.33,61.652,403.33,61.652,1
397.6,58.766,397.6,58.766,1
409.94,72.734,409.94,72.734,1
336.5,112.41,336.5,112.41,1
333,115.78,333,115.78,1
336.5,112.41,336.5,112.41,1
333,115.78,333,115.78,1
332.41,98.118,332.41,98.118,1
330.47,102.14,330.47,102.14,1
336.26,95.984,336.26,95.984,1
356.47,84.774,356.47,84.774,1
366.16,77.928,366.16,77.928,1
381.9,70.664,381.9,70.664,1
366.16,77.928,366.16,77.928,1
346.13,90.51,346.13,90.51,1
384.88,69.009,384.88,69.009,1
384.88,69.009,384.88,69.009,1
397.6,58.766,397.6,58.766,1
396.96,61.865,396.96,61.865,1
403.33,61.652,403.33,61.652,1
413.85,70.924,413.85,70.924,1
409.59,71.573,409.59,71.573,1
400.03,60.429,400.03,60.429,1
333,115.78,333,115.78,1
336.5,112.41,336.5,112.41,1
336.5,112.41,336.5,112.41,1
409.94,72.734,409.94,72.734,1
