347.9,140.99,378.99,143.64
338.93,110.66,379.78,116.24
382.96,141.13,378.99,143.64
355.86,141.94,385.91,141.11
344.3,133.08,372.02,139.87
428.14,95.719,0,0
425.66,106.21,415.96,98.251
428.64,111.87,427.94,118.52
423.94,117.71,421.3,122.95
416.15,122.34,421.3,122.95
403.14,130.53,421.3,122.95
368.51,149.02,361.97,152.17
360.82,153.89,361.7,152.34
358,145.54,356.04,156.43
354.73,138.53,0,0
358.01,149.03,361.97,152.17
402.25,130.6,421.3,122.95
336.8,112.68,0,0
336.14,105.49,0,0
355.94,83.984,373.91,103.51
342.11,95.144,378.9,86.347
346.82,91.954,378.9,86.347
357.64,86.471,378.9,86.347
366.97,77.788,378.9,86.347
376.85,74.291,378.9,86.347
388.91,68.479,394.02,68.1
400.82,62.576,394.02,68.1
404.22,68.009,394.02,68.1
401.79,66.467,394.02,68.1
356.95,146.91,361.7,152.34
359.38,149.23,361.97,152.17
366.25,159.37,361.97,152.17
366.83,148.96,361.97,152.17
368.73,147.56,361.97,152.17
373.59,145.21,385.91,141.11
374.7,144.59,378.99,143.64
380.68,141.28,385.91,141.11
380.64,141.3,378.99,143.64
387.57,137.46,378.99,143.64
390.29,137.55,378.06,132.88
395.75,134.77,393.02,125.92
351.88,139.86,0,0
395.04,132.09,394.84,123.97
402.85,128.98,393.02,125.92
402.85,128.98,421.3,122.95
356.95,146.91,361.7,152.34
410.16,124.92,421.3,122.95
410.16,124.92,421.3,122.95
367.05,150.08,361.7,152.34
416.96,121.01,421.3,122.95
415.65,122.11,421.3,122.95
359.28,150.06,361.7,152.34
382.82,141.06,361.7,152.34
364.31,156.58,361.7,152.34
426.26,117.63,421.3,122.95
395.77,134.03,393.02,125.92
430.91,112.17,417.24,98.802
432.12,116.5,425.75,119.79
411.61,125.2,421.3,122.95
350.76,130.53,394.06,165.74
432.12,116.5,416.37,99.39
432.12,116.5,427.94,118.52
432.12,116.5,429.08,119.83
350.33,140.97,367.9,135.97
429.9,113.93,429.08,119.83
432.12,116.5,429.08,119.83
425.64,106.87,413.91,98.763
432.12,116.5,429.08,119.83
423.79,99.229,416.37,99.39
441.55,122.47,425.75,119.79
429.31,110.73,429.08,119.83
428.99,110.03,429.08,119.83
426.37,103.81,429.08,119.83
426.05,105.55,416.37,99.39
427.34,102.39,416.37,99.39
427.53,101.41,0,0
331.73,101.44,378.9,86.347
413.38,86.795,425.75,119.79
425.79,105.08,415.96,98.251
425.78,105.07,416.37,99.39
415.64,86.6,398.45,100.4
359.01,149.69,361.7,152.34
364.53,155.95,361.7,152.34
367.03,148.85,361.7,152.34
375.24,150.03,361.7,152.34
425.87,105.23,416.37,99.39
389.1,137.3,393.02,125.92
432.12,116.5,425.75,119.79
402.55,129.15,421.3,122.95
342.75,91.3,378.9,86.347
416.58,122.19,421.3,122.95
409.2,126.29,421.3,122.95
377.32,72.12,378.49,85.208
422.55,118.83,421.3,122.95
400.87,62.402,394.02,68.1
422.9,118.3,425.75,119.79
414.33,88.589,417.04,108.9
335.38,105.83,371.53,134.98
425.8,105.1,428.82,117.93
430.83,116.77,427.94,118.52
431.71,116.58,429.89,120.32
363.43,154.25,385.91,141.11
431.04,116.35,429.08,119.83
428.42,111.96,429.08,119.83
342.94,92.757,378.49,85.208
432.12,116.5,427.94,118.52
432.12,116.5,429.08,119.83
428.76,101.49,429.08,119.83
432.12,116.5,429.08,119.83
437.54,116.7,429.08,119.83
424.43,118.36,426.23,120.45
