61.323,235.32,59.869,234.12
101.94,217.23,103.34,206.37
108.56,269.05,83.335,244.47
134.26,281.95,133.67,281.66
148.39,288.49,167.52,258.66
152.4,289.85,165.69,260.57
130.14,285.94,132.26,288.89
125.81,285.91,158.87,267.7
55.844,233.39,61.75,229.27
57.057,236.12,51.008,230.47
58.883,236.79,59.419,236.92
64.445,238.21,65.605,237.78
65.69,237.39,63.943,236.47
84.342,241.46,85.627,236.45
79.032,242.53,76.722,243.42
78.891,238.03,81.595,241.16
73.795,241.81,74.382,239.69
97.641,234.17,99.107,238.85
98.015,232.34,93.134,243.72
94.702,229.62,95.609,232.12
99.775,226.61,100.23,241.15
100.33,224.94,101.5,208.43
101.31,218.76,101.5,208.43
103.32,207.33,98.719,202.92
95.024,236.57,90.918,236.47
122.92,278.7,127.65,283.96
124.69,280.5,127.46,286.21
136.09,282.47,134.85,284
106.84,288.12,105.94,289.56
109.06,292.22,120.72,287.54
104.25,253.82,104.82,265.64
104.44,209.68,106.31,207.97
148.78,286.11,130.43,266.94
104.52,295.9,102.64,287.86
103.14,297.53,90.299,295.46
102.23,303.4,105.81,308.34
103.32,304.49,103.73,302.12
101.89,305.47,103.15,308.26
100.5,310.87,102.81,308.22
99.377,313.02,89.518,301.23
100.92,314.9,129.9,309.74
104.95,255.71,104.05,265.66
104.03,260.08,106.02,265.56
122.92,279.1,126.57,283.28
130.83,286.81,127.43,283.17
136.19,282.97,134.18,280.18
148.77,288.36,125.44,273.41
103.63,259.99,112.84,256.12
97.149,252.86,102.61,269.36
45.406,235.69,60.491,226.25
51.443,238.82,97.334,221.06
110.48,294.1,90.382,277.08
79.48,239.07,74.574,241.71
99.651,309.67,92.245,312.86
111.76,199.56,91.128,191
99.485,224.53,103.28,223.36
102.48,314.65,93.984,313.88
103.71,260.88,107.42,266.94
125.38,279.77,126.86,286.26
127.38,286.9,126.02,270.27
101.6,262.33,117.47,270.73
52.431,236.56,55.605,217.8
51.614,238.74,94.649,212.39
55.524,234.12,59.775,218.73
80.271,241.66,84.498,238.93
66.755,238.56,80.015,236.68
79.944,240.85,88.507,224.55
89.342,238.77,93.76,233.59
95.479,249.44,94.366,250
103.75,259.7,103.89,264.62
66.192,237.13,62.501,240.54
113.3,254.62,110.41,252.03
98.338,234.57,88.364,224.57
109.75,263.25,98.367,264.86
155.95,290.77,122.12,288.41
103.8,207.48,102.95,207.54
104.68,209.19,112.43,206.33
103.39,207.79,99.743,197.61
