79.195,256.47,79.195,256.47,1
74.081,224.07,74.081,224.07,1
83.204,251.28,83.204,251.28,1
89.284,250.55,89.284,250.55,1
75.133,241.59,75.133,241.59,1
77.609,239.57,77.609,239.57,1
105.92,253.33,105.92,253.33,1
104.09,252.8,104.09,252.8,1
94.782,250.13,94.782,250.13,1
92.751,249.55,92.751,249.55,1
118.61,256.96,118.61,256.96,1
100.28,256.06,100.28,256.06,1
118.62,258.69,118.62,258.69,1
124.3,260.31,124.3,260.31,1
122.34,259.75,122.34,259.75,1
95.811,256.54,95.811,256.54,1
79.195,256.47,79.195,256.47,1
76.838,258.57,76.838,258.57,1
74.705,266.09,74.705,266.09,1
74.113,268.06,74.113,268.06,1
70.308,281.08,70.308,281.08,1
72.495,273.62,72.495,273.62,1
71.921,275.53,71.921,275.53,1
73.271,274.88,73.271,274.88,1
72.261,286.02,72.261,286.02,1
69.714,283.16,69.714,283.16,1
79.1,262.5,79.1,262.5,1
70.362,284.91,70.362,284.91,1
61.173,211.31,61.173,211.31,1
66.25,223.21,66.25,223.21,1
54.703,212.28,54.703,212.28,1
68.137,222.25,68.137,222.25,1
42.105,210.41,42.105,210.41,1
34.711,208.29,34.711,208.29,1
49.602,212.56,49.602,212.56,1
43.999,210.95,43.999,210.95,1
36.383,208.77,36.383,208.77,1
31.204,205.75,31.204,205.75,1
27.056,206.1,27.056,206.1,1
28.795,206.59,28.795,206.59,1
25.615,204.15,25.615,204.15,1
67.345,204.45,67.345,204.45,1
49.442,208.87,49.442,208.87,1
35.986,207.12,35.986,207.12,1
64.999,206.53,64.999,206.53,1
67.953,202.33,67.953,202.33,1
70.053,195.01,70.053,195.01,1
69.567,196.7,69.567,196.7,1
71.689,189.3,71.689,189.3,1
65.094,200.18,65.094,200.18,1
73.609,177.44,73.609,177.44,1
72.202,187.51,72.202,187.51,1
74.378,179.91,74.378,179.91,1
70.634,187.82,70.634,187.82,1
74.081,224.07,74.081,224.07,1
89.284,250.55,89.284,250.55,1
75.133,241.59,75.133,241.59,1
92.751,249.55,92.751,249.55,1
77.609,239.57,77.609,239.57,1
83.204,251.28,83.204,251.28,1
118.61,256.96,118.61,256.96,1
105.92,253.33,105.92,253.33,1
104.09,252.8,104.09,252.8,1
94.782,250.13,94.782,250.13,1
100.28,256.06,100.28,256.06,1
122.34,259.75,122.34,259.75,1
118.62,258.69,118.62,258.69,1
124.3,260.31,124.3,260.31,1
100.28,256.06,100.28,256.06,1
76.838,258.57,76.838,258.57,1
79.195,256.47,79.195,256.47,1
95.811,256.54,95.811,256.54,1
74.113,268.06,74.113,268.06,1
70.308,281.08,70.308,281.08,1
74.705,266.09,74.705,266.09,1
72.495,273.62,72.495,273.62,1
71.921,275.53,71.921,275.53,1
69.714,283.16,69.714,283.16,1
73.271,274.88,73.271,274.88,1
72.261,286.02,72.261,286.02,1
70.362,284.91,70.362,284.91,1
68.137,222.25,68.137,222.25,1
66.25,223.21,66.25,223.21,1
79.1,262.5,79.1,262.5,1
54.703,212.28,54.703,212.28,1
61.173,211.31,61.173,211.31,1
49.602,212.56,49.602,212.56,1
42.105,210.41,42.105,210.41,1
43.999,210.95,43.999,210.95,1
36.383,208.77,36.383,208.77,1
34.711,208.29,34.711,208.29,1
