0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
92.335,216.13,-0.6152,4.926,2.7164
150.3,296.45,-38.294,5.593,0.24816
62.003,274.82,-21.655,4.1848,0.97437
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
86.862,231.25,-10.113,5.7924,1.8537
87.818,230.78,-22.821,4.7527,2.2652
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
112.41,290.41,-19.883,4.5607,0.00019993
104.53,262.03,-25.045,5.896,1.3219
103.86,261.17,-36.318,4.8512,1.2673
0,0,0,0,0
0,0,0,0,0
83.546,205.42,-1.7142,5.1474,3.4402
84.016,209.31,-1.5062,5.3513,2.756
99.677,256.84,-46.807,2.9955,1.1313
98.941,247.25,-44.981,3.0451,2.1747
124.87,300.28,-8.0834,4.949,4.0829
126.8,300.2,-1.487,5.414,3.578
140.51,233.25,-0.82182,5.1131,4.9727
140.06,233.06,-10.879,4.54,4.0622
55.402,302.62,-0.5012,4.803,2.0319
80.749,307.77,-42.682,2.8941,4.5177
105.57,313.93,-39.776,2.9353,4.8499
94.295,312.1,-47.688,2.0531,4.9218
131.69,244.03,-8.7492,4.6567,4.8226
144.23,246.23,-19.808,3.9222,5.7706
0,0,0,0,0
0,0,0,0,0
68.046,223.08,-11.832,4.6184,4.1958
67.901,222.01,-0.37209,5.4846,2.9382
78.866,220.57,-2.3746,5.9279,1.6795
81.717,222.49,-2.2878,5.9974,2.115
130.9,264.63,-11.021,5.0994,0.0016763
153.01,283.18,-39.456,5.9265,0.012489
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
69.732,225.76,-29.789,4.186,0.02424
0,0,0,0,0
0,0,0,0,0
101.76,273.36,-3.1391,5.2093,3.6247
115.34,290.01,-38.456,3.3232,2.6945
95.937,215.14,-1.9277,4.7541,3.7658
108.16,217.27,-1.3162,4.5824,3.7095
0,0,0,0,0
0,0,0,0,0
135.08,295.02,-0.28177,4.6521,4.1533
135.97,295.02,-0.76673,4.6007,4.5949
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
105.67,261.71,-2.2437,5.286,2.1961
102.82,262.53,-1.8823,5.403,2.1466
0,0,0,0,0
0,0,0,0,0
94.747,306.6,-9.0234,3.9678,3.887
109.75,309.82,-1.0094,4.4908,4.0984
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
69.783,231.48,-0.26049,4.6199,2.8187
69.964,231.28,-0.047976,4.6589,3.1276
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
140.45,261.24,-11.51,5.486,0.18233
138.71,277.41,-44.95,5.1555,0.15336
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
80.667,205.89,-6.2011,6,0.0071091
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
152.71,272.54,-14.64,5.8879,0.6941
141.64,304.12,-13.319,5.923,1.0416
0,0,0,0,0
0,0,0,0,0
70.986,268.92,-1.5021,5.5693,2.4285
84.772,232.51,-2.6081,5.6156,1.9274
84.664,232.37,-5.2123,5.3976,2.0401
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
117.55,289.84,-27.183,3.5895,3.3442
117.52,291.53,-18.235,4.2695,3.4786
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
113.51,211.55,-47.352,3.8199,0.46343
82.249,205.14,-6.5941,5.8714,0.59481
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
121.02,312.13,-14.305,4.6541,7.7514
129.31,314.89,-2.6634,5.3221,7.8675
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
90.361,208.92,-21.214,5.9027,0.020679
124.41,215.28,-10.376,5.9007,0.17414
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
