181.66,191.75,182.48,203.62
182.48,175.38,179.54,198.19
283.98,135.7,220.48,183.53
280.89,120.29,277.82,121.67
281.3,118.74,193.97,182.51
272.89,122.74,195.38,180.57
318.24,182.1,275.24,212.82
318.16,200.4,264.67,248.88
202.5,223.98,210.69,221.95
202.42,224.15,202.78,221.67
210.58,225.77,207.26,229.74
219.51,254.83,192.43,247.18
185.92,190.03,172.17,173.08
237.85,188.94,247.07,200.76
203.49,222.61,208.17,224.57
216.16,238.69,204.24,239.87
216.63,256.82,202.09,241.19
237.18,188.13,256.63,181.47
306.99,165.56,245.75,230.66
309.62,188.37,275.24,212.82
318.16,200.4,275.24,212.82
305.99,166.39,274.93,156.99
318.79,181.61,266.85,226.13
320.69,200.13,266.85,226.13
306.6,159.92,266.85,226.13
225.09,198.83,245.99,176.89
289.16,140.28,271.67,158.81
306.99,165.56,275.24,191.71
311.73,182.7,275.24,212.82
306.11,155.08,275.24,191.71
228.23,248.12,193.58,226.2
204.51,238.19,197.66,232.71
285.32,134.65,191.2,183.53
284.62,135.48,191.2,183.53
288.49,132.83,191.2,183.53
304.44,167.45,247.94,233.46
316.5,179.72,318.41,174.7
319.23,183.04,266.85,226.13
322.02,199.07,264.67,248.88
324.54,196.95,317.45,180.46
210.96,238.74,208.71,247.4
215.09,238.44,214.06,239.15
211.29,261.85,215.52,279.01
210.84,261.14,194.18,250.7
203.88,202.34,206.06,187.18
183.72,191.09,180.98,190.23
171.49,178.9,176.58,177.56
