204.75,222.36,204.75,222.36,1
222.23,253.76,222.23,253.76,1
228.23,248.12,228.23,248.12,1
215.02,223.94,215.02,223.94,1
216.99,238.75,216.99,238.75,1
213.94,233.49,213.94,233.49,1
207.67,243.92,207.67,243.92,1
216.47,254.45,216.47,254.45,1
217.74,256.2,217.74,256.2,1
204.25,249.79,204.25,249.79,1
200.07,225.03,200.07,225.03,1
206.11,197.53,206.11,197.53,1
201.92,228.23,201.92,228.23,1
204.02,200.03,204.02,200.03,1
204.93,238.87,204.93,238.87,1
205.17,202.11,205.17,202.11,1
181.7,175.89,181.7,175.89,1
172.62,180.94,172.62,180.94,1
181.81,191.92,181.81,191.92,1
186.19,189.51,186.19,189.51,1
213.94,233.49,213.94,233.49,1
204.75,222.36,204.75,222.36,1
222.23,253.76,222.23,253.76,1
215.02,223.94,215.02,223.94,1
213.94,233.49,213.94,233.49,1
228.23,248.12,228.23,248.12,1
216.99,238.75,216.99,238.75,1
216.47,254.45,216.47,254.45,1
207.67,243.92,207.67,243.92,1
204.25,249.79,204.25,249.79,1
217.74,256.2,217.74,256.2,1
204.02,200.03,204.02,200.03,1
201.92,228.23,201.92,228.23,1
204.93,238.87,204.93,238.87,1
200.07,225.03,200.07,225.03,1
201.92,228.23,201.92,228.23,1
206.11,197.53,206.11,197.53,1
181.81,191.92,181.81,191.92,1
181.7,175.89,181.7,175.89,1
186.19,189.51,186.19,189.51,1
172.62,180.94,172.62,180.94,1
205.17,202.11,205.17,202.11,1
213.94,233.49,213.94,233.49,1
204.75,222.36,204.75,222.36,1
213.94,233.49,213.94,233.49,1
215.02,223.94,215.02,223.94,1
216.99,238.75,216.99,238.75,1
222.23,253.76,222.23,253.76,1
228.23,248.12,228.23,248.12,1
217.74,256.2,217.74,256.2,1
204.25,249.79,204.25,249.79,1
204.93,238.87,204.93,238.87,1
207.67,243.92,207.67,243.92,1
216.47,254.45,216.47,254.45,1
200.07,225.03,200.07,225.03,1
201.92,228.23,201.92,228.23,1
206.11,197.53,206.11,197.53,1
204.02,200.03,204.02,200.03,1
181.81,191.92,181.81,191.92,1
186.19,189.51,186.19,189.51,1
172.62,180.94,172.62,180.94,1
181.7,175.89,181.7,175.89,1
205.17,202.11,205.17,202.11,1
204.75,222.36,204.75,222.36,1
213.94,233.49,213.94,233.49,1
213.94,233.49,213.94,233.49,1
215.02,223.94,215.02,223.94,1
222.23,253.76,222.23,253.76,1
217.74,256.2,217.74,256.2,1
216.99,238.75,216.99,238.75,1
228.23,248.12,228.23,248.12,1
207.67,243.92,207.67,243.92,1
200.07,225.03,200.07,225.03,1
204.93,238.87,204.93,238.87,1
216.47,254.45,216.47,254.45,1
204.25,249.79,204.25,249.79,1
181.81,191.92,181.81,191.92,1
206.11,197.53,206.11,197.53,1
201.92,228.23,201.92,228.23,1
204.02,200.03,204.02,200.03,1
205.17,202.11,205.17,202.11,1
181.7,175.89,181.7,175.89,1
172.62,180.94,172.62,180.94,1
186.19,189.51,186.19,189.51,1
228.23,248.12,228.23,248.12,1
213.94,233.49,213.94,233.49,1
215.02,223.94,215.02,223.94,1
204.75,222.36,204.75,222.36,1
216.99,238.75,216.99,238.75,1
207.67,243.92,207.67,243.92,1
222.23,253.76,222.23,253.76,1
217.74,256.2,217.74,256.2,1
216.47,254.45,216.47,254.45,1
204.02,200.03,204.02,200.03,1
200.07,225.03,200.07,225.03,1
204.25,249.79,204.25,249.79,1
204.93,238.87,204.93,238.87,1
201.92,228.23,201.92,228.23,1
181.81,191.92,181.81,191.92,1
181.7,175.89,181.7,175.89,1
206.11,197.53,206.11,197.53,1
186.19,189.51,186.19,189.51,1
172.62,180.94,172.62,180.94,1
205.17,202.11,205.17,202.11,1
216.99,238.75,216.99,238.75,1
215.02,223.94,215.02,223.94,1
204.75,222.36,204.75,222.36,1
213.94,233.49,213.94,233.49,1
228.23,248.12,228.23,248.12,1
217.74,256.2,217.74,256.2,1
216.47,254.45,216.47,254.45,1
222.23,253.76,222.23,253.76,1
200.07,225.03,200.07,225.03,1
204.25,249.79,204.25,249.79,1
201.92,228.23,201.92,228.23,1
204.93,238.87,204.93,238.87,1
207.67,243.92,207.67,243.92,1
181.81,191.92,181.81,191.92,1
204.02,200.03,204.02,200.03,1
181.7,175.89,181.7,175.89,1
186.19,189.51,186.19,189.51,1
206.11,197.53,206.11,197.53,1
205.17,202.11,205.17,202.11,1
172.62,180.94,172.62,180.94,1
204.75,222.36,204.75,222.36,1
215.02,223.94,215.02,223.94,1
216.99,238.75,216.99,238.75,1
213.94,233.49,213.94,233.49,1
207.67,243.92,207.67,243.92,1
217.74,256.2,217.74,256.2,1
228.23,248.12,228.23,248.12,1
216.47,254.45,216.47,254.45,1
222.23,253.76,222.23,253.76,1
204.93,238.87,204.93,238.87,1
204.25,249.79,204.25,249.79,1
200.07,225.03,200.07,225.03,1
201.92,228.23,201.92,228.23,1
204.02,200.03,204.02,200.03,1
186.19,189.51,186.19,189.51,1
181.7,175.89,181.7,175.89,1
206.11,197.53,206.11,197.53,1
181.81,191.92,181.81,191.92,1
172.62,180.94,172.62,180.94,1
205.17,202.11,205.17,202.11,1
213.94,233.49,213.94,233.49,1
204.75,222.36,204.75,222.36,1
215.02,223.94,215.02,223.94,1
216.99,238.75,216.99,238.75,1
228.23,248.12,228.23,248.12,1
222.23,253.76,222.23,253.76,1
217.74,256.2,217.74,256.2,1
204.25,249.79,204.25,249.79,1
204.93,238.87,204.93,238.87,1
216.47,254.45,216.47,254.45,1
200.07,225.03,200.07,225.03,1
207.67,243.92,207.67,243.92,1
181.81,191.92,181.81,191.92,1
204.02,200.03,204.02,200.03,1
201.92,228.23,201.92,228.23,1
206.11,197.53,206.11,197.53,1
186.19,189.51,186.19,189.51,1
181.7,175.89,181.7,175.89,1
205.17,202.11,205.17,202.11,1
172.62,180.94,172.62,180.94,1
215.02,223.94,215.02,223.94,1
213.94,233.49,213.94,233.49,1
204.75,222.36,204.75,222.36,1
217.74,256.2,217.74,256.2,1
222.23,253.76,222.23,253.76,1
228.23,248.12,228.23,248.12,1
216.99,238.75,216.99,238.75,1
216.47,254.45,216.47,254.45,1
204.93,238.87,204.93,238.87,1
200.07,225.03,200.07,225.03,1
207.67,243.92,207.67,243.92,1
204.25,249.79,204.25,249.79,1
186.19,189.51,186.19,189.51,1
204.02,200.03,204.02,200.03,1
201.92,228.23,201.92,228.23,1
181.81,191.92,181.81,191.92,1
206.11,197.53,206.11,197.53,1
205.17,202.11,205.17,202.11,1
172.62,180.94,172.62,180.94,1
181.7,175.89,181.7,175.89,1
204.75,222.36,204.75,222.36,1
215.02,223.94,215.02,223.94,1
213.94,233.49,213.94,233.49,1
222.23,253.76,222.23,253.76,1
228.23,248.12,228.23,248.12,1
217.74,256.2,217.74,256.2,1
216.47,254.45,216.47,254.45,1
216.99,238.75,216.99,238.75,1
204.25,249.79,204.25,249.79,1
204.93,238.87,204.93,238.87,1
207.67,243.92,207.67,243.92,1
200.07,225.03,200.07,225.03,1
204.02,200.03,204.02,200.03,1
201.92,228.23,201.92,228.23,1
206.11,197.53,206.11,197.53,1
186.19,189.51,186.19,189.51,1
181.81,191.92,181.81,191.92,1
172.62,180.94,172.62,180.94,1
205.17,202.11,205.17,202.11,1
181.7,175.89,181.7,175.89,1
271.45,119.31,271.45,119.31,1
308.89,187.41,308.89,187.41,1
280.57,114.29,280.57,114.29,1
323.78,197.32,323.78,197.32,1
323.78,197.32,323.78,197.32,1
319.02,199.87,319.02,199.87,1
318.28,181.94,318.28,181.94,1
323.78,197.32,323.78,197.32,1
315.68,177.39,315.68,177.39,1
308.89,187.41,308.89,187.41,1
306.27,182.41,306.27,182.41,1
306.27,182.41,306.27,182.41,1
318.28,181.94,318.28,181.94,1
306.16,165.99,306.16,165.99,1
306.27,182.41,306.27,182.41,1
319.02,199.87,319.02,199.87,1
323.78,197.32,323.78,197.32,1
329.71,191.81,329.71,191.81,1
318.28,181.94,318.28,181.94,1
308.89,187.41,308.89,187.41,1
271.45,119.31,271.45,119.31,1
280.57,114.29,280.57,114.29,1
308.89,187.41,308.89,187.41,1
319.02,199.87,319.02,199.87,1
306.27,182.41,306.27,182.41,1
308.89,187.41,308.89,187.41,1
323.78,197.32,323.78,197.32,1
318.28,181.94,318.28,181.94,1
306.16,165.99,306.16,165.99,1
315.68,177.39,315.68,177.39,1
306.27,182.41,306.27,182.41,1
318.28,181.94,318.28,181.94,1
329.71,191.81,329.71,191.81,1
318.28,181.94,318.28,181.94,1
323.78,197.32,323.78,197.32,1
308.89,187.41,308.89,187.41,1
319.02,199.87,319.02,199.87,1
280.57,114.29,280.57,114.29,1
271.45,119.31,271.45,119.31,1
308.89,187.41,308.89,187.41,1
319.02,199.87,319.02,199.87,1
318.28,181.94,318.28,181.94,1
323.78,197.32,323.78,197.32,1
308.89,187.41,308.89,187.41,1
315.68,177.39,315.68,177.39,1
306.27,182.41,306.27,182.41,1
318.28,181.94,318.28,181.94,1
306.16,165.99,306.16,165.99,1
329.71,191.81,329.71,191.81,1
318.28,181.94,318.28,181.94,1
308.89,187.41,308.89,187.41,1
319.02,199.87,319.02,199.87,1
323.78,197.32,323.78,197.32,1
271.45,119.31,271.45,119.31,1
308.89,187.41,308.89,187.41,1
280.57,114.29,280.57,114.29,1
318.28,181.94,318.28,181.94,1
319.02,199.87,319.02,199.87,1
308.89,187.41,308.89,187.41,1
323.78,197.32,323.78,197.32,1
306.16,165.99,306.16,165.99,1
315.68,177.39,315.68,177.39,1
306.27,182.41,306.27,182.41,1
306.27,182.41,306.27,182.41,1
318.28,181.94,318.28,181.94,1
329.71,191.81,329.71,191.81,1
323.78,197.32,323.78,197.32,1
308.89,187.41,308.89,187.41,1
318.28,181.94,318.28,181.94,1
319.02,199.87,319.02,199.87,1
280.57,114.29,280.57,114.29,1
271.45,119.31,271.45,119.31,1
308.89,187.41,308.89,187.41,1
319.02,199.87,319.02,199.87,1
323.78,197.32,323.78,197.32,1
323.78,197.32,323.78,197.32,1
318.28,181.94,318.28,181.94,1
308.89,187.41,308.89,187.41,1
306.27,182.41,306.27,182.41,1
315.68,177.39,315.68,177.39,1
323.78,197.32,323.78,197.32,1
306.27,182.41,306.27,182.41,1
318.28,181.94,318.28,181.94,1
306.16,165.99,306.16,165.99,1
306.27,182.41,306.27,182.41,1
323.78,197.32,323.78,197.32,1
319.02,199.87,319.02,199.87,1
