181.66,191.75,178.38,182.07
182.48,175.38,183.77,184.62
283.98,135.7,282.45,125.82
280.89,120.29,282.14,123.43
281.3,118.74,282.04,123.17
272.89,122.74,282.04,123.17
318.24,182.1,319.4,181.39
318.16,200.4,318.1,184.31
202.5,223.98,209.52,231.49
202.42,224.15,209.48,222.29
210.58,225.77,201.59,227.83
219.51,254.83,225.97,245.63
185.92,190.03,177.1,193.04
237.85,188.94,243.95,219.11
203.49,222.61,210.32,233.15
216.16,238.69,211.64,234.96
216.63,256.82,220.02,239.13
237.18,188.13,256.64,193.46
306.99,165.56,317.01,162.16
309.62,188.37,315.73,174.01
318.16,200.4,319.32,189.18
305.99,166.39,289.56,135.56
318.79,181.61,323.64,180.01
320.69,200.13,319.85,190.31
306.6,159.92,314.59,177.58
225.09,198.83,229.39,223.64
289.16,140.28,282.04,123.17
306.99,165.56,315.73,174.01
311.73,182.7,319.4,181.39
306.11,155.08,319.85,190.31
228.23,248.12,212.24,237.67
204.51,238.19,216.74,235.48
285.32,134.65,282.69,126.36
284.62,135.48,287.62,129.66
288.49,132.83,283.79,129.73
304.44,167.45,315.73,174.01
316.5,179.72,318.1,184.31
319.23,183.04,318.1,184.31
322.02,199.07,318.1,184.31
324.54,196.95,318.1,184.31
210.96,238.74,220.42,240.54
215.09,238.44,219.38,231.76
211.29,261.85,220.23,264.17
210.84,261.14,228.24,244.41
203.88,202.34,195.02,208.3
183.72,191.09,183.22,190.82
171.49,178.9,180.74,178.65
