99.839,226.65,88.441,230.42
66.553,238.43,74.077,241.95
84.863,242.55,74.877,240.41
103.92,259.95,101.99,246.77
152.27,289.59,0,0
147.23,286.21,0,0
139.95,283.92,143.86,281.04
132.27,282.17,122.84,300.78
132.19,282.3,124.28,297.32
124.48,279.95,117.23,281.63
124.7,283.61,138.57,283.04
107.46,274.74,0,0
96.378,252.97,72.746,238.91
95.158,237.28,103.22,232.06
95.053,230.26,84.497,248.05
87.995,225.22,106.16,255.78
87.759,224.46,110.82,232.29
102.18,218.83,110.23,216.73
102.76,210.98,108.74,216.41
104.46,203.41,109.59,216.64
94.638,229.3,100.29,235.08
102.4,256.5,92.027,251.11
101.03,262.23,0,0
103.7,208.81,104.12,202.88
102.7,210.92,103.77,213.07
87.995,225.22,44.74,249.88
89.186,230.16,67.897,266.86
97.06,233.38,91.489,217.51
96.313,234.06,94.381,226.63
94.762,235.87,66.105,259.32
81.293,243.67,66.97,210.28
79.475,243.15,64.99,243.45
75.09,240.54,76.517,248.86
67.425,238.01,73.841,240.86
64.681,237.7,65.94,241.2
64.585,238.88,73.257,240.62
64.585,238.88,73.857,241.08
64.721,237.85,65.927,244.04
57.547,234.66,84.724,259.6
97.326,251.44,105.47,244.25
108.5,269.09,0,0
107.46,274.74,0,0
109.23,286.68,124.82,307.76
106.93,288.52,122.75,276.55
106.51,290.15,140.94,273.58
107.11,289.88,114.83,272.65
104.76,297.81,73.194,303.15
103.82,297.84,65.066,327.03
102.15,303.54,100.95,307.12
102.52,303.47,0,0
101.99,311.53,103.13,308.24
99.957,311.09,105.4,308.7
99.575,312.9,107,317.03
109.57,286.51,104.43,299.9
107.46,274.74,0,0
107.46,274.74,0,0
108.5,269.09,0,0
108.5,269.09,0,0
106.17,270.58,0,0
114.37,283.73,120.04,283.4
87.995,225.22,72.276,299.49
87.995,225.22,79.831,259.97
87.995,225.22,67.091,261.42
96.561,222.22,98.567,244.35
95.728,222.43,103.54,213.54
95.606,222.65,107.61,235.57
87.995,225.22,96.35,237.69
87.995,225.22,78.289,265.79
87.995,225.22,65.251,247.73
87.995,225.22,57.949,248.63
89.096,227.01,77.45,258.78
95.678,222.46,105.52,249.55
105.3,270.83,87.634,253.93
89.923,238.5,88.576,240.33
109.08,285.38,119.84,288.01
106.14,290.22,108.54,301
104.9,296.11,112.8,301.74
103.7,305.07,96.467,301.17
51.739,238.1,0,0
153.47,290.78,0,0
151.68,289.7,140.63,281.49
146.76,286.99,0,0
100.91,313.64,104.22,305.43
52.069,237.94,71.882,263.34
99.986,319.97,90.418,313.76
138.23,285.29,131.85,291.04
144.66,287.24,144.35,285.51
104.38,209.01,105.14,210.52
53.829,233.83,67.602,239.56
130.09,281.94,124.36,294.43
64.815,237.18,67.232,240.46
101.79,219.44,105.6,212.95
136.63,285,128.76,290.64
72.309,239.56,74.733,242.69
109.15,285.97,115.77,290.55
76.921,240.03,77.09,215.01
80.202,243.36,82.739,231.12
109.59,291.81,106.08,301.6
129.85,282.28,128.86,289.72
132.5,282.62,101.95,307.9
89.504,237.97,93.221,225.14
102.43,304.51,96.009,308.38
98.541,228.37,96.86,229.44
124.39,283.95,86.34,300.59
74.292,240.46,73.588,238.78
99.234,319.08,98.332,311.57
64.585,238.88,73.96,237.4
99.779,224.12,104.26,217.8
113.81,283.8,111.96,290.69
152.74,289.07,146.66,272.4
103.05,211.19,104.46,206
137.75,283.78,132.85,290.56
105.26,205.37,103.44,212.7
106.86,290.48,115.87,304.28
102.17,305.08,106.31,304.5
144.61,286.26,146.05,282.6
110.23,206.51,99.028,187.12
126.3,280.16,125.56,294.98
147.32,286.4,140.58,283.14
104.78,298.07,0,0
112.95,200.23,136.7,214.17
108.11,274.65,77.009,282.63
153.9,290.4,151.59,281.49
107.88,269.31,93.618,252.93
93.547,236.54,90.76,238.66
100.82,224.06,88.106,223.46
102.66,215.8,99.556,215.83
105.26,208.47,101.13,215.66
101.99,311.52,102.87,308.07
110.97,199.61,140.7,214.96
99.139,321.09,0,0
100.02,319.84,98.13,311.43
108.21,269.24,0,0
78.891,238.03,74.162,244.51
67.903,238.89,73.806,239.66
56.47,235.23,71.452,243.43
50.838,231.95,0,0
94.638,229.3,88.034,227.36
100.67,223.86,97.932,222.65
104.2,202.69,0,0
106.93,271.64,0,0
125.21,281.4,117.61,271.28
140.55,285.11,143.6,280.49
153.8,290.87,0,0
148.26,287.03,140.64,277.19
153.55,290.8,0,0
140.19,285,132.36,284.99
105.96,288.73,114.32,310.79
108.37,292.54,121.47,282.81
104.16,298.24,103.76,304.97
103.78,305.23,102.62,308.42
101.19,314.59,107.39,302.18
99.892,320.3,0,0
102.13,309.79,94.681,307.9
100.3,317.8,99.622,311.81
98.786,251.98,113.04,252.08
94.995,231.65,81.96,242.75
102.06,217.07,106.29,212.02
104.51,201.61,0,0
104.15,202.87,93.872,206.27
104.27,212.93,102.93,213.61
58.977,236.47,67.114,241.29
80.252,239.48,92.509,233.69
97.521,234.69,76.66,252.13
99.551,206.7,103.9,217.38
