99.839,226.65,93.447,226.78
66.553,238.43,63.035,236.97
84.863,242.55,93.14,234.08
103.92,259.95,107.7,256.17
152.27,289.59,147.16,297.2
147.23,286.21,147.19,295.03
139.95,283.92,136.19,283.27
132.27,282.17,136.83,273.84
132.19,282.3,137.02,274.53
124.48,279.95,121.57,282.49
124.7,283.61,117.83,295.09
107.46,274.74,108.06,269.57
96.378,252.97,81.332,265.4
95.158,237.28,93.903,225.44
95.053,230.26,98.439,234.6
87.995,225.22,97.146,234.35
87.759,224.46,103.81,227.84
102.18,218.83,105.23,219.3
102.76,210.98,108.87,208.68
104.46,203.41,109.55,208.92
94.638,229.3,93.31,233.01
102.4,256.5,96.446,261.66
101.03,262.23,112.72,276.96
103.7,208.81,105.52,208.04
102.7,210.92,105.29,208.75
87.995,225.22,95.525,235.82
89.186,230.16,96.641,240.22
97.06,233.38,89.367,242.86
96.313,234.06,88.452,241.6
94.762,235.87,86.298,244.37
81.293,243.67,85.141,248.03
79.475,243.15,80.219,234.47
75.09,240.54,82.021,242.61
67.425,238.01,64.877,235.91
64.681,237.7,61.227,241.04
64.585,238.88,73.487,240.13
64.585,238.88,73.993,239.94
64.721,237.85,58.005,239.88
57.547,234.66,46.54,233.9
97.326,251.44,92.465,255.85
108.5,269.09,110.65,276.55
107.46,274.74,118.07,271.97
109.23,286.68,108.72,297.69
106.93,288.52,122.23,290.28
106.51,290.15,118.09,294.94
107.11,289.88,121.98,280.48
104.76,297.81,100.03,300.83
103.82,297.84,110.58,318.43
102.15,303.54,102.24,307.24
102.52,303.47,107.91,305.7
101.99,311.53,104.08,307.03
99.957,311.09,102.28,313.3
99.575,312.9,101.49,316.5
109.57,286.51,117.36,279.4
107.46,274.74,114.05,270.38
107.46,274.74,82.934,275.51
108.5,269.09,79.245,291.27
108.5,269.09,108.56,272.28
106.17,270.58,110.81,269.6
114.37,283.73,118.07,291.08
87.995,225.22,92.366,244.93
87.995,225.22,93.621,238
87.995,225.22,90.359,239.31
96.561,222.22,95.043,232.97
95.728,222.43,105.31,208.5
95.606,222.65,98.38,227.48
87.995,225.22,89.569,227.03
87.995,225.22,95.242,234.5
87.995,225.22,87.066,237.11
87.995,225.22,85.114,237.26
89.096,227.01,91.413,237.18
95.678,222.46,95.888,231.88
105.3,270.83,97.564,259.18
89.923,238.5,88.762,234.23
109.08,285.38,121.56,287.4
106.14,290.22,107.24,299.91
104.9,296.11,114.59,301.74
103.7,305.07,97.52,305.24
51.739,238.1,77.93,231.67
153.47,290.78,148.84,302.71
151.68,289.7,135.91,285.7
146.76,286.99,147.74,288.21
100.91,313.64,100.03,306.64
52.069,237.94,45.881,237.29
99.986,319.97,97.041,314.32
138.23,285.29,138.9,283.1
144.66,287.24,138.33,286.06
104.38,209.01,104.47,211.02
53.829,233.83,65.162,241.76
130.09,281.94,126.04,294.89
64.815,237.18,63.92,240.41
101.79,219.44,105.96,209.37
136.63,285,137.35,279.54
72.309,239.56,62.356,236
109.15,285.97,111.29,295.72
76.921,240.03,85.069,240.9
80.202,243.36,79.304,237.97
109.59,291.81,107.44,300.24
129.85,282.28,140.55,279.12
132.5,282.62,135.26,267.56
89.504,237.97,97.344,228.31
102.43,304.51,97.93,310.64
98.541,228.37,93.817,222.05
124.39,283.95,105.03,285.87
74.292,240.46,67.345,238.33
99.234,319.08,99.541,312.29
64.585,238.88,68.732,238.27
99.779,224.12,100.5,230.06
113.81,283.8,109.03,299.58
152.74,289.07,149.77,297.88
103.05,211.19,104.8,209.55
137.75,283.78,139.18,283.68
105.26,205.37,105.07,208.82
106.86,290.48,109.37,284.61
102.17,305.08,97.531,306.45
144.61,286.26,146.25,287.66
110.23,206.51,115.87,203.64
126.3,280.16,118.19,299.87
147.32,286.4,139.65,283.47
104.78,298.07,99.28,293.04
112.95,200.23,118.2,218.61
108.11,274.65,97.159,277.99
153.9,290.4,146.49,292.78
107.88,269.31,100.07,267.74
93.547,236.54,92.459,232.03
100.82,224.06,93.813,219.86
102.66,215.8,99.073,217.14
105.26,208.47,99.74,217.12
101.99,311.52,100.38,313.01
110.97,199.61,119.58,218.9
99.139,321.09,120.98,302.83
100.02,319.84,99.406,311.93
108.21,269.24,118.05,283
78.891,238.03,60.136,236.27
67.903,238.89,72.276,239.71
56.47,235.23,60.739,237.11
50.838,231.95,54.898,228.49
94.638,229.3,82.277,237.69
100.67,223.86,101.38,202.23
104.2,202.69,99.271,217.78
106.93,271.64,84.76,261.51
125.21,281.4,122.44,279.46
140.55,285.11,145.31,282.01
153.8,290.87,121.78,301.9
148.26,287.03,134.31,282.03
153.55,290.8,152.06,286.44
140.19,285,141.72,280.67
105.96,288.73,108.29,299.39
108.37,292.54,123.7,283.69
104.16,298.24,105.96,301.8
103.78,305.23,101.48,311.52
101.19,314.59,106.18,300.67
99.892,320.3,97.721,302.28
102.13,309.79,100.54,309.22
100.3,317.8,99.723,312.45
98.786,251.98,92.658,252.25
94.995,231.65,92.133,235.92
102.06,217.07,105.56,210.35
104.51,201.61,111.11,223.32
104.15,202.87,105.22,207.08
104.27,212.93,105.1,208.32
58.977,236.47,61.63,240.02
80.252,239.48,84.332,237.83
97.521,234.69,89.565,243.43
99.551,206.7,107.31,207.04
