201.38,224.19,209.61,221.75
216.02,237.2,208.37,239.56
208.25,241.88,201.52,242.24
219.73,254.86,211.37,240.87
316.53,167.25,311.74,172.54
218.99,143.44,233.65,139.32
218.37,144.39,0,0
220.27,149.32,0,0
223.75,149.17,204.93,176.87
229.6,145.9,220.39,179.78
215.52,149.55,229.56,201.47
214.59,149.79,0,0
215.04,149.34,209.11,179.78
302.5,167.9,307.52,164.84
308.23,185.56,315.18,175.05
318.53,193.57,317.8,183.37
240.34,167.39,228.1,179.78
234.5,155.32,236.56,181.28
223.75,149.17,235.69,185.8
235.72,168.79,220.39,179.78
235.27,166.67,220.39,179.78
228.8,146.04,242.93,179.78
239.59,168.12,228.1,179.78
185.78,206.27,196.5,202.49
306.75,166.75,311.74,172.54
308.65,187.03,315.18,175.05
323.78,197.09,317.38,165.69
319.06,182.73,315.51,175.3
288.77,133.71,227.61,222.53
200.2,218.46,197.57,226.51
261.58,199.76,240.76,192.76
280.74,115.19,279.12,122.04
271.97,120.2,279.08,121.37
224.35,193.41,231.79,206.37
237.47,171.18,220.39,179.78
274.4,124.7,279.12,122.04
176.23,176.18,189.19,218.94
250.31,169.64,220.39,179.78
220.59,158.67,223.76,179.78
239.98,189.54,250.56,186.66
240.34,190,240.01,182.99
302.55,168.26,315.51,175.3
238.45,169.08,228.1,182.23
247.96,184.51,240.73,179.78
316.53,167.25,311.74,172.54
319.06,182.73,315.18,175.05
233.51,159.59,228.1,182.79
233.34,155.72,231.92,190.2
311.37,193.93,311.74,172.54
318.87,199.77,315.18,175.05
224.68,198.98,249.22,188.52
240.7,168.32,220.39,179.78
286.73,164.64,292.94,144.24
233.7,167.13,228.1,179.78
228.71,158.11,220.39,179.78
282.73,136.35,281.02,125.02
228.45,146.63,229.41,179.78
223.75,149.17,209.47,174.86
275.09,125.36,279.08,121.37
306.81,172.2,311.74,172.54
238.71,165.51,228.1,179.78
304.8,147.87,285.69,138.08
249.29,188.32,238.91,186.23
316.33,180.06,315.18,175.05
259.18,190.29,260.04,203.42
321.65,198.24,317.8,183.37
261.58,199.76,257.73,203.42
252.53,204.77,258.3,203.42
239.13,188.53,243.31,185.68
307.1,165.5,311.39,172.34
319.06,182.73,315.18,175.05
305.82,181.57,315.51,175.3
308.58,187.24,315.18,175.05
180.74,192.74,184.43,188.6
202.23,223.48,202.67,231.88
206.91,242.43,205.16,243.95
222.65,195.1,0,0
237.32,169.22,228.1,179.78
269.06,170.08,220.39,206.37
306.37,166.43,311.74,172.54
305.36,166.51,311.74,172.54
316.94,179.42,315.18,175.05
317.44,179.78,315.18,175.05
316.53,167.25,311.39,172.34
321.55,198.51,317.8,183.37
318.26,200.34,317.8,183.37
314.26,207.34,318.99,182.82
