201.38,224.19,200.9,217.02
216.02,237.2,204.35,245.96
208.25,241.88,207.03,244.71
219.73,254.86,212.99,237.05
316.53,167.25,318.23,172.13
218.99,143.44,0,0
218.37,144.39,216.07,184.76
220.27,149.32,0,0
223.75,149.17,208.79,171.52
229.6,145.9,223.89,152.15
215.52,149.55,232.55,130.64
214.59,149.79,0,0
215.04,149.34,0,0
302.5,167.9,315.03,165.9
308.23,185.56,317.28,170.71
318.53,193.57,317.64,176.17
240.34,167.39,246.09,172.32
234.5,155.32,231.87,167.9
223.75,149.17,245.7,152.15
235.72,168.79,245.7,154.44
235.27,166.67,239.94,170.24
228.8,146.04,245.7,152.92
239.59,168.12,245.7,159.19
185.78,206.27,187.54,169.02
306.75,166.75,244.75,173.24
308.65,187.03,285.3,173.24
323.78,197.09,285.3,173.24
319.06,182.73,285.3,215.4
288.77,133.71,285.3,184.3
200.2,218.46,204.69,208.53
261.58,199.76,240.94,195.25
280.74,115.19,244.75,184.3
271.97,120.2,244.75,152.15
224.35,193.41,220.47,197.03
237.47,171.18,231.7,191.25
274.4,124.7,223.83,152.15
176.23,176.18,215.41,188.35
250.31,169.64,223.89,191.25
220.59,158.67,231.73,152.15
239.98,189.54,245.82,181.1
240.34,190,227.71,191.25
302.55,168.26,242.41,226.17
238.45,169.08,225.45,191.25
247.96,184.51,253.68,168.35
316.53,167.25,315.03,165.9
319.06,182.73,266.45,215.4
233.51,159.59,233.18,161.19
233.34,155.72,216.82,163.26
311.37,193.93,318.4,172.16
318.87,199.77,316.72,176.72
224.68,198.98,208.65,166.76
240.7,168.32,239.19,172.89
286.73,164.64,237.72,235.57
233.7,167.13,235.77,159.09
228.71,158.11,228.22,152.48
282.73,136.35,244.75,184.3
228.45,146.63,231.05,158.84
223.75,149.17,228.56,156.06
275.09,125.36,284.99,115.62
306.81,172.2,315.03,165.9
238.71,165.51,225.95,191.25
304.8,147.87,251.94,184.3
249.29,188.32,241.84,191.25
316.33,180.06,317.32,181.5
259.18,190.29,258.49,191.25
321.65,198.24,317.32,181.5
261.58,199.76,258.8,192.16
252.53,204.77,258.41,199.28
239.13,188.53,239.13,191.25
307.1,165.5,315.46,169.69
319.06,182.73,285.3,215.4
305.82,181.57,258.95,229.54
308.58,187.24,258.95,215.4
180.74,192.74,184.47,192.71
202.23,223.48,204.69,232.12
206.91,242.43,205.83,240.53
222.65,195.1,0,0
237.32,169.22,245.7,176.88
269.06,170.08,220.88,203.97
306.37,166.43,244.75,196.98
305.36,166.51,315.46,169.69
316.94,179.42,318.18,176.92
317.44,179.78,317.64,176.17
316.53,167.25,317.98,174.29
321.55,198.51,317.32,181.5
318.26,200.34,317.32,181.5
314.26,207.34,0,0
