84.422,241.88,92.659,234.01
75.684,240.98,79.101,226.16
67.074,238.45,71.89,236.01
59.607,236.11,0,0
52.054,232.3,0,0
50.229,231.78,0,0
59.263,235.48,54.179,236.1
96.625,233.43,92.314,220.24
94.605,229.31,96.418,223.84
99.597,224.3,98.073,213.17
101.32,217.97,0,0
103.78,209.46,100.14,206.5
105.31,202.71,114.87,200.74
95.779,253.66,0,0
106.79,270.01,0,0
107.44,274.7,84.081,278.48
107.54,288.33,0,0
108.81,291.69,132.61,275.67
104.94,296.93,104.91,280.22
102.42,305.12,107.37,304.52
99.613,310.86,99.586,325.18
99.024,318.61,0,0
123.24,280.82,122.17,284
130.83,282.84,136.82,281.28
138.55,285.1,147.1,286.67
145.8,286.97,139.05,283
153.31,289.77,0,0
125.24,284.69,112.17,291.07
107.31,288.35,106.17,292.84
104.48,298.75,105.38,297.76
99.192,321.62,92.025,319.48
100.07,317.25,102.83,317.5
103.42,304.28,91.14,305.52
119.62,281.09,126.83,287.56
131.61,281.53,133.3,279.34
144.01,286.82,142.35,286.47
154.85,289.84,129.63,278.99
97.505,316.04,88.024,287.4
63.789,237.78,66.514,231.35
100.41,226.32,95.807,224.37
154.15,290.58,154.89,283.74
137.51,285.82,134.97,285.49
108.5,269.09,113.69,264.88
130.49,281.51,131.03,286.66
119.99,280.16,125.35,285.72
106.27,288.61,113.24,290.61
132.08,282.64,125.57,301.54
138.45,285.87,141.14,284.22
103.94,298.65,108.63,300.91
147.17,286.5,142.2,287.59
154.13,290.96,152.28,284.28
101.58,311.54,105.53,304.29
80.081,243.32,84.906,223.95
99.032,320.91,99.256,296.52
65.786,235.41,63.497,239.68
99.739,312.94,99.249,308.6
98.049,251.81,0,0
112.82,282.44,0,0
103.76,305.68,99.58,309
104.24,299.57,104,294.99
52.684,232.43,49.221,240.36
109.67,286.15,105.82,304.18
99.004,318.38,0,0
105.71,270.74,79.987,266.23
103.56,304.39,100.69,309.13
95.077,236.48,0,0
98.772,320.53,100.34,295.43
132.32,281.73,156.34,288.93
93.607,249.74,90.393,255.41
100.15,310.6,100.57,309.41
99.373,226.58,0,0
148.47,287.65,145.07,287.86
110.28,293.62,108.21,277.18
107.19,290.69,110.83,296.22
152.91,285.23,0,0
102.17,217.31,105.2,206.78
81.505,243.01,82.493,240.68
122.35,278.86,112.3,296.41
104.34,209.87,0,0
104.44,201.84,0,0
109.43,270.09,103.86,287.15
66.516,238.84,72.293,235.67
58.799,236.79,68.415,230.36
49.598,232.04,60.078,237.99
66.017,237.63,69.003,235.49
