84.422,241.88,99.301,229.42
75.684,240.98,81.649,225.39
67.074,238.45,65.635,224.21
59.607,236.11,0,0
52.054,232.3,0,0
50.229,231.78,0,0
59.263,235.48,0,0
96.625,233.43,103.44,229.75
94.605,229.31,98.489,227.37
99.597,224.3,101.01,220.33
101.32,217.97,0,0
103.78,209.46,87.934,216.76
105.31,202.71,0,0
95.779,253.66,0,0
106.79,270.01,0,0
107.44,274.7,0,0
107.54,288.33,0,0
108.81,291.69,0,0
104.94,296.93,99.215,274.13
102.42,305.12,0,0
99.613,310.86,0,0
99.024,318.61,0,0
123.24,280.82,119.83,288.22
130.83,282.84,134.61,269.72
138.55,285.1,156.5,282.96
145.8,286.97,139.18,286.96
153.31,289.77,0,0
125.24,284.69,113.46,287.64
107.31,288.35,105.13,289.82
104.48,298.75,97.379,298.41
99.192,321.62,0,0
100.07,317.25,0,0
103.42,304.28,97.441,307.91
119.62,281.09,122.77,284.8
131.61,281.53,141.05,296.55
144.01,286.82,148.69,284
154.85,289.84,137.51,257.25
97.505,316.04,99.572,288.07
63.789,237.78,61.865,235.54
100.41,226.32,89.629,224.5
154.15,290.58,153.1,290.94
137.51,285.82,132.95,281.7
108.5,269.09,99.263,253.71
130.49,281.51,127.19,283.2
119.99,280.16,124.62,284.84
106.27,288.61,122.28,287.83
132.08,282.64,128.61,276.35
138.45,285.87,137.59,290.37
103.94,298.65,112.6,299.52
147.17,286.5,150.57,283.27
154.13,290.96,151.52,289.54
101.58,311.54,109.91,305
80.081,243.32,79.158,258.69
99.032,320.91,102.59,327.23
65.786,235.41,67.792,242.9
99.739,312.94,115.74,313.68
98.049,251.81,0,0
112.82,282.44,0,0
103.76,305.68,115.65,313.66
104.24,299.57,97.352,295.37
52.684,232.43,0,0
109.67,286.15,110.27,303.72
99.004,318.38,0,0
105.71,270.74,89.266,256.04
103.56,304.39,110.45,309.06
95.077,236.48,0,0
98.772,320.53,94.542,300.18
132.32,281.73,0,0
93.607,249.74,87.845,273.55
100.15,310.6,111.17,308.01
99.373,226.58,0,0
148.47,287.65,155.66,277.79
110.28,293.62,141.25,284.64
107.19,290.69,115.21,293.74
152.91,285.23,0,0
102.17,217.31,104.98,213.06
81.505,243.01,78.617,240.29
122.35,278.86,119.04,293.41
104.34,209.87,0,0
104.44,201.84,0,0
109.43,270.09,103.84,288.24
66.516,238.84,71.07,229.51
58.799,236.79,0,0
49.598,232.04,62.373,229.79
66.017,237.63,64.991,233.53
