84.422,241.88,80.985,237.36
75.684,240.98,77.18,228.05
67.074,238.45,65.219,220.77
59.607,236.11,63.596,221.62
52.054,232.3,57.064,224.52
50.229,231.78,60.233,241.91
59.263,235.48,64.144,238.22
96.625,233.43,82.26,219.72
94.605,229.31,93.229,225.39
99.597,224.3,94.594,221.81
101.32,217.97,104.65,213.29
103.78,209.46,103.26,212.98
105.31,202.71,103.78,215.16
95.779,253.66,96.017,258.36
106.79,270.01,116.05,267.62
107.44,274.7,110.05,269.11
107.54,288.33,110.44,298.83
108.81,291.69,130.37,299.93
104.94,296.93,105.67,292.42
102.42,305.12,101.04,305.32
99.613,310.86,98.361,301.63
99.024,318.61,97.953,302.45
123.24,280.82,124.93,287.28
130.83,282.84,132.11,286.8
138.55,285.1,143.37,286.52
145.8,286.97,147.95,295.85
153.31,289.77,157.55,292.22
125.24,284.69,122.46,284.08
107.31,288.35,127.14,307.67
104.48,298.75,124.45,310.91
99.192,321.62,120.93,298.09
100.07,317.25,105.3,296.65
103.42,304.28,117.97,303.87
119.62,281.09,121.5,300.17
131.61,281.53,133.84,276.8
144.01,286.82,148,291.75
154.85,289.84,144.16,276.89
97.505,316.04,125.85,323.73
63.789,237.78,68.319,224.48
100.41,226.32,96.085,227.37
154.15,290.58,154.43,298.14
137.51,285.82,131.17,284.01
108.5,269.09,98.423,278.52
130.49,281.51,128.68,282.34
119.99,280.16,123.81,300.86
106.27,288.61,109.13,287.9
132.08,282.64,127.22,305.67
138.45,285.87,141.03,286.83
103.94,298.65,109.58,298.69
147.17,286.5,148.29,291.77
154.13,290.96,152.83,295.34
101.58,311.54,108.01,303.22
80.081,243.32,87.297,249.6
99.032,320.91,95.485,299.46
65.786,235.41,71.023,230.48
99.739,312.94,112.59,305.49
98.049,251.81,64.607,279.33
112.82,282.44,120.84,275.78
103.76,305.68,112.87,303.94
104.24,299.57,98.883,294.89
52.684,232.43,63.595,212.69
109.67,286.15,103.19,301.22
99.004,318.38,94.102,301.32
105.71,270.74,89.333,270.71
103.56,304.39,101.59,306.05
95.077,236.48,78.687,244.84
98.772,320.53,124.51,312.78
132.32,281.73,148.2,277.99
93.607,249.74,94.716,254.29
100.15,310.6,105.73,301.81
99.373,226.58,78.687,244.84
148.47,287.65,147.97,296.68
110.28,293.62,102.22,282.28
107.19,290.69,114.32,300.41
152.91,285.23,161.77,291.53
102.17,217.31,99.562,219.14
81.505,243.01,74.641,227.07
122.35,278.86,105.57,291.84
104.34,209.87,104.19,194.15
104.44,201.84,112.71,206.21
109.43,270.09,102.99,288.19
66.516,238.84,72.954,242.1
58.799,236.79,58.285,237.62
49.598,232.04,64.513,241.76
66.017,237.63,63.889,218.63
